zpid,latitude,longitude,cityid,countyid,zipcode,amount
10834967,34200773,-118515903,12447,3101,96415,62373
10835128,34198324,-118511434,12447,3101,96415,208867
10835374,34195664,-118512882,12447,3101,96415,428534
10835420,34196288,-118511411,12447,3101,96415,287728
10835466,34194814,-118510653,12447,3101,96415,533000
10835581,34193300,-118513000,12447,3101,96415,185420
10835727,34191726,-118513475,12447,3101,96415,332944
10835827,34189980,-118514995,12447,3101,96415,401133
10835927,34187901,-118509959,12447,3101,96415,66862
10836173,34180742,-118517155,12447,3101,96349,194102
10836572,34189959,-118507261,12447,3101,96415,102196
10836710,34187669,-118496452,12447,3101,96415,207094
10836992,34187304,-118495493,12447,3101,96415,238133
10837184,34191594,-118494441,12447,3101,96415,389351
10837544,34192813,-118476011,12447,3101,96415,455000
10837682,34189066,-118475843,12447,3101,96415,295847
10837989,34191288,-118480243,12447,3101,96415,422000
10838088,34190465,-118481743,12447,3101,96415,224172
10838362,34195202,-118472504,12447,3101,96415,690000
10838523,34189856,-118471083,12447,3101,96415,87672
10838661,34187630,-118468554,12447,3101,96415,522550
10838852,34192736,-118467107,12447,3101,96415,316835
10839226,34189117,-118462023,12447,3101,96420,269932
10839410,34187000,-118463000,12447,3101,96420,179539
10839440,34187308,-118457059,12447,3101,96420,96649
10839888,34186966,-118455357,12447,3101,96420,390000
10840260,34190383,-118440389,12447,3101,96414,535000
10840351,34188979,-118442710,12447,3101,96410,407991
10840724,34193265,-118433929,12447,3101,96414,280243
10840747,34190909,-118434379,12447,3101,96414,203261
10841036,34188708,-118432864,12447,3101,96410,460000
10841228,34187311,-118437362,12447,3101,96410,228508
10841488,34184660,-118435227,12447,3101,96410,189973
10842004,34185414,-118441101,12447,3101,96410,182243
10842991,34183181,-118467801,12447,3101,96420,56051
10843382,34185081,-118458432,12447,3101,96420,380265
10843405,34185081,-118460697,12447,3101,96420,294574
10843631,34175030,-118462748,12447,3101,96420,62982
10843930,34177258,-118458385,12447,3101,96420,168983
10844053,34176844,-118462254,12447,3101,96420,73149
10844388,34176298,-118455695,12447,3101,96420,286452
10844618,34172776,-118450202,12447,3101,96420,107803
10844687,34173682,-118449784,12447,3101,96420,462610
10844830,34176008,-118446122,12447,3101,96410,266650
10844929,34169700,-118447000,12447,3101,96410,309742
10845029,34169700,-118447000,12447,3101,96410,312504
10845127,34169000,-118445000,12447,3101,96410,308303
10845257,34173667,-118446252,12447,3101,96410,636507
10845357,34175094,-118446088,12447,3101,96410,178928
10845479,34178194,-118442915,12447,3101,96410,287776
10845907,34177824,-118440402,12447,3101,96410,273915
10845991,34178536,-118435046,12447,3101,96410,704975
10846420,34175416,-118432834,12447,3101,96410,200410
10846909,34169033,-118433053,12447,3101,96410,1809356
10846932,34168889,-118433272,12447,3101,96410,1385000
10847139,34157100,-118446000,12447,3101,96424,323105
10847231,34158296,-118446368,12447,3101,96424,439636
10847315,34159900,-118446000,12447,3101,96424,342869
10847743,34167154,-118441962,12447,3101,96410,120353
10847904,34157900,-118442000,12447,3101,96424,143215
10847927,34158137,-118442002,12447,3101,96424,405644
10847950,34158732,-118442647,12447,3101,96424,95626
10848718,34169862,-118454641,12447,3101,96420,366375
10848863,34165200,-118467000,12447,3101,96412,271520
10848955,34165400,-118464000,12447,3101,96412,223433
10849337,34171765,-118462969,12447,3101,96420,611987
10849429,34170628,-118459006,12447,3101,96420,102356
10849589,34166856,-118460110,12447,3101,96420,280462
10849612,34166714,-118459046,12447,3101,96420,378271
10849635,34165529,-118457956,12447,3101,96420,535738
10849763,34165800,-118463000,12447,3101,96412,481000
10849893,34170447,-118497961,12447,3101,96426,84000
10850162,34174325,-118517196,12447,3101,96349,175106
10850262,34172900,-118513438,12447,3101,96349,185637
10850485,34176616,-118513340,12447,3101,96349,189857
10850585,34177767,-118511384,12447,3101,96349,193020
10850685,34179166,-118509901,12447,3101,96349,267042
10850959,34176616,-118505554,12447,3101,96349,313049
10851059,34179563,-118507760,12447,3101,96349,93992
10851159,34172787,-118507753,12447,3101,96349,159358
10851259,34175130,-118505221,12447,3101,96349,97462
10851497,34167377,-118514435,12447,3101,96349,722342
10851520,34165099,-118513514,12447,3101,96349,1060468
10851566,34167007,-118515700,12447,3101,96349,666024
10851834,34169800,-118517000,12447,3101,96349,110327
10851934,34169800,-118517000,12447,3101,96349,132726
10852011,34169800,-118517000,12447,3101,96349,127543
10852134,34169800,-118517000,12447,3101,96349,130050
10852234,34169800,-118517000,12447,3101,96349,169902
10852334,34169800,-118517000,12447,3101,96349,184728
10852380,34170194,-118506505,12447,3101,96349,830926
10852526,34166900,-118502000,12447,3101,96349,391042
10852649,34164288,-118508399,12447,3101,96349,316012
10852886,34164600,-118501000,12447,3101,96349,323000
10853009,34166000,-118502000,12447,3101,96349,407054
10853178,34162601,-118499371,12447,3101,96426,1529969
10853485,34160591,-118492854,12447,3101,96426,414788
10853592,34166799,-118499156,12447,3101,96426,90323
10854214,34161411,-118475764,12447,3101,96426,324075
10854237,34158896,-118474777,12447,3101,96426,788128
10854366,34157754,-118478071,12447,3101,96426,1701876
10854359,34157009,-118476362,12447,3101,96426,979180
10854474,34163161,-118479111,12447,3101,96426,240233
10854574,34160105,-118478621,12447,3101,96426,1096306
10854879,34158383,-118473425,12447,3101,96426,314805
10854948,34162416,-118472747,12447,3101,96426,326198
10855261,34164131,-118458513,12447,3101,96412,108955
10855284,34163600,-118458000,12447,3101,96412,479300
10855330,34163190,-118460412,12447,3101,96412,328323
10855706,34158763,-118454144,12447,3101,96412,617563
10855890,34160951,-118453651,12447,3101,96412,530388
10855936,34161000,-118457000,12447,3101,96412,415478
10856028,34162766,-118452660,12447,3101,96412,1657467
10856288,34164564,-118455158,12447,3101,96412,575000
10856594,34156300,-118456000,12447,3101,96412,461030
10856922,34156456,-118459012,12447,3101,96412,739485
10857550,34155916,-118453771,12447,3101,96412,276137
10858318,34150700,-118441000,12447,3101,96424,200769
10858470,34149200,-118444000,12447,3101,96424,373100
10859327,34147280,-118431059,12447,3101,96424,170911
10859427,34146408,-118436797,12447,3101,96424,774657
10859665,34161760,-118431798,12447,3101,96424,801000
10859765,34163638,-118435916,12447,3101,96424,695223
10859834,34164400,-118439000,12447,3101,96424,279535
10860187,34157740,-118435332,12447,3101,96424,118949
10860287,34158646,-118433209,12447,3101,96424,370851
10860514,34153600,-118437000,12447,3101,96424,64352
10860972,34152769,-118437880,12447,3101,96424,327059
10861438,34144011,-118431920,12447,3101,96424,717198
10861484,34140257,-118432649,12447,3101,96424,1500000
10861507,34140840,-118431249,12447,3101,96424,993473
10861668,34132473,-118435592,12447,3101,96086,4385849
10862102,34140510,-118443553,12447,3101,96424,708572
10862185,34131607,-118443803,12447,3101,96424,662824
10862254,34133817,-118445594,12447,3101,96424,1068836
10862338,34142332,-118441525,12447,3101,96424,2498951
10862430,34142758,-118448358,12447,3101,96412,125863
10862476,34144738,-118449034,12447,3101,96412,370614
10862499,34144095,-118450633,12447,3101,96412,332512
10862961,34151600,-118466000,12447,3101,96412,171717
10863030,34151700,-118464000,12447,3101,96412,480000
10863444,34149600,-118449000,12447,3101,96412,166414
10863859,34147451,-118454826,12447,3101,96412,792335
10864020,34145860,-118451719,12447,3101,96412,2330512
10864081,34150400,-118466000,12447,3101,96412,374592
10864401,34141627,-118464247,12447,3101,96412,1489270
10864690,34135612,-118459965,12447,3101,96412,135611
10865089,34133324,-118468325,12447,3101,96412,185096
10865373,34136622,-118469251,12447,3101,96412,131737
10865519,34140174,-118474871,12447,3101,96412,587789
10865842,34135918,-118484520,12447,3101,96412,1280000
10866080,34144012,-118466758,12447,3101,96412,519290
10866103,34142022,-118465288,12447,3101,96412,1978388
10866233,34153375,-118471566,12447,3101,96426,119287
10866547,34153718,-118469100,12447,3101,96412,564938
10866562,34153175,-118469205,12447,3101,96412,365347
10867013,34151242,-118493630,12447,3101,96426,110722
10867174,34150366,-118488189,12447,3101,96426,639623
10867297,34148448,-118470068,12447,3101,96412,1149000
10867320,34149174,-118470379,12447,3101,96412,288216
10867535,34149729,-118483884,12447,3101,96426,350520
10867558,34148274,-118483197,12447,3101,96426,1942000
10867804,34138826,-118486238,12447,3101,96426,434105
10867904,34138361,-118489563,12447,3101,96426,565670
10868073,34142791,-118474627,12447,3101,96426,2480000
10868096,34140236,-118485003,12447,3101,96426,1620705
10868119,34138526,-118484040,12447,3101,96426,2536000
10868311,34134119,-118500999,12447,3101,96426,714836
10868564,34139448,-118498125,12447,3101,96426,535613
10868678,34160000,-118509000,12447,3101,96349,220289
10869246,34156155,-118512992,12447,3101,96349,3263936
10869353,34158569,-118516037,12447,3101,96349,1733112
10869637,34150152,-118498552,12447,3101,96426,794276
10869783,34147021,-118497056,12447,3101,96426,1355160
10869806,34146401,-118498088,12447,3101,96426,205587
10869906,34143226,-118495046,12447,3101,96426,1200764
10870267,34151175,-118507239,12447,3101,96349,834628
10870459,34140120,-118495767,12447,3101,96426,1178627
10870605,34134438,-118492029,12447,3101,96426,758992
10870674,34134406,-118488479,12447,3101,96426,437958
10870797,34132478,-118480542,12447,3101,96426,987514
10870935,34218082,-118424643,12447,3101,96411,322935
10871058,34215495,-118427219,12447,3101,96411,76687
10871288,34219599,-118422757,12447,3101,96411,277158
10871311,34211509,-118426074,12447,3101,96411,427370
10871809,34214448,-118414020,12447,3101,96450,196483
10872466,34216880,-118418595,12447,3101,96450,92106
10872581,34220929,-118409995,12447,3101,96450,351313
10872604,34219352,-118411509,12447,3101,96450,395000
10872704,34217911,-118410878,12447,3101,96450,227969
10872873,34213341,-118410333,12447,3101,96450,297412
10872973,34211432,-118408250,12447,3101,96450,80120
10873149,34208117,-118411600,12447,3101,96450,220905
10873295,34211827,-118412270,12447,3101,96450,93175
10873418,34211726,-118410801,12447,3101,96450,226256
10873518,34211734,-118402729,12447,3101,96450,395000
10873641,34211720,-118399316,12447,3101,96450,408127
10874008,34206798,-118400099,12447,3101,96450,243888
10874108,34206000,-118401000,12447,3101,96450,229188
10874208,34206920,-118401644,12447,3101,96450,72073
10874308,34205698,-118397696,12447,3101,96450,419418
10874661,34218854,-118403992,12447,3101,96450,407000
10874707,34220335,-118402466,12447,3101,96450,428418
10874953,34220971,-118401745,12447,3101,96450,260452
10875276,34213081,-118397091,12447,3101,96450,265194
10875628,34218473,-118391559,12447,3101,96450,326000
10876440,34213131,-118380075,12447,3101,96450,372241
10876814,34212635,-118373012,12447,3101,96375,216350
10876937,34214634,-118375398,12447,3101,96375,338119
10877037,34214827,-118377799,12447,3101,96450,184510
10877160,34211778,-118373010,12447,3101,96375,311592
10877283,34209614,-118372766,12447,3101,96375,292733
10877590,34205992,-118377369,12447,3101,96375,338018
10877636,34205987,-118372890,12447,3101,96375,179995
10878225,34209531,-118378469,12447,3101,96450,161733
10878394,34208265,-118382822,12447,3101,96450,311466
10878616,34203155,-118378911,12447,3101,96450,255654
10878685,34204669,-118381085,12447,3101,96450,373980
10878922,34211388,-118394188,12447,3101,96450,222210
10879213,34207282,-118391417,12447,3101,96450,276951
10879296,34206232,-118394790,12447,3101,96450,70541
10879386,34205029,-118389882,12447,3101,96450,312542
10879588,34192786,-118372104,12447,3101,96451,126065
10880141,34191483,-118381085,12447,3101,96451,128588
10880202,34191619,-118382822,12447,3101,96451,113886
10880368,34198744,-118398231,12447,3101,96450,60332
10880421,34197820,-118388520,12447,3101,96450,221245
10880677,34195611,-118398109,12447,3101,96450,425211
10881117,34192818,-118396401,12447,3101,96451,98860
10881422,34189542,-118391554,12447,3101,96451,141758
10881445,34187607,-118392644,12447,3101,96451,428150
10881552,34187270,-118389433,12447,3101,96451,95622
10882076,34197319,-118409762,12447,3101,96450,449000
10882099,34198838,-118410426,12447,3101,96450,281767
10882145,34199969,-118409517,12447,3101,96450,206520
10882405,34198189,-118406061,12447,3101,96450,213553
10882504,34192619,-118405769,12447,3101,96451,161818
10882711,34190801,-118409252,12447,3101,96451,338870
10882849,33989975,-118425930,12447,3101,96047,319798
10882949,34188233,-118406592,12447,3101,96451,266874
10883271,34189814,-118414093,12447,3101,96451,486000
10883463,34191986,-118419019,12447,3101,96451,442000
10883532,34189547,-118416415,12447,3101,96451,412423
10884224,34197728,-118415791,12447,3101,96450,316273
10884247,34198371,-118414751,12447,3101,96450,438941
10885065,34198717,-118426861,12447,3101,96414,362857
10885256,34189175,-118429525,12447,3101,96410,413091
10885279,34190022,-118428542,12447,3101,96410,413497
10885363,34188782,-118426479,12447,3101,96410,172764
10885547,34187171,-118424547,12447,3101,96410,138178
10886121,34181748,-118428970,12447,3101,96410,645503
10886213,34179804,-118422899,12447,3101,96410,186384
10886496,34184152,-118419098,12447,3101,96410,257010
10886726,34183109,-118414846,12447,3101,96410,431787
10887155,34185100,-118416000,12447,3101,96451,175888
10887454,34186203,-118407186,12447,3101,96451,268289
10887638,34180991,-118406034,12447,3101,96451,154562
10888004,34188875,-118402473,12447,3101,96451,229921
10888050,34181386,-118398568,12447,3101,96451,237273
10888111,34184678,-118403318,12447,3101,96451,204695
10888134,34184599,-118402958,12447,3101,96451,387184
10888386,34181739,-118401748,12447,3101,96451,319104
10888652,34184423,-118387641,12447,3101,96451,537000
10888982,34181063,-118388277,12447,3101,96451,52173
10889105,34188678,-118382175,12447,3101,96451,298479
10889548,34185534,-118382892,12447,3101,96451,241769
10889715,34188109,-118372510,12447,3101,96451,266338
10890066,34184556,-118373444,12447,3101,96451,127557
10890465,34180348,-118372865,12447,3101,96451,44626
10890694,34176951,-118374412,12447,3101,96446,365000
10890778,34176959,-118372774,12447,3101,96446,175418
10890947,34175647,-118369950,12447,3101,96446,33194
10891320,34180536,-118378391,12447,3101,96451,156551
10891494,34178404,-118383241,12447,3101,96446,135844
10891683,34177029,-118384311,12447,3101,96446,254250
10892116,34174958,-118389580,12447,3101,96452,504878
10892492,34178228,-118403554,12447,3101,96452,272016
10892844,34175580,-118399879,12447,3101,96452,409923
10893294,34173271,-118393819,12447,3101,96452,78392
10893424,34177776,-118405523,12447,3101,96452,630000
10893447,34178183,-118407918,12447,3101,96452,473166
10893623,34176913,-118409638,12447,3101,96452,632286
10893723,34176020,-118405342,12447,3101,96452,175498
10893823,34174210,-118405343,12447,3101,96452,619035
10894174,34175253,-118428467,12447,3101,96410,138807
10894220,34172409,-118427597,12447,3101,96410,53606
10894465,34176563,-118423667,12447,3101,96410,847471
10895722,34167630,-118418421,12447,3101,96410,1117483
10895745,34168054,-118419548,12447,3101,96410,2330000
10895845,34165375,-118418304,12447,3101,96424,286660
10895868,34170604,-118410446,12447,3101,96452,156009
10895968,34171800,-118413000,12447,3101,96452,295743
10896121,34170947,-118407136,12447,3101,96452,239699
10896343,34167517,-118408196,12447,3101,96452,378270
10896558,34171800,-118411000,12447,3101,96452,247000
