zpid,latitude,longitude,cityid,countryid,zipcpde,amount
13843468,33738471,-117856784,47568,1286,97001,251807
13843787,33733895,-117882815,47568,1286,97007,185029
13843810,33733762,-117881238,47568,1286,97007,396000
13844300,33730579,-117879486,47568,1286,97007,207329
13844492,33731827,-117874292,47568,1286,97007,165204
13844615,33730200,-117873299,47568,1286,97007,323946
13844661,33728536,-117877016,47568,1286,97007,183483
13844776,33728387,-117873928,47568,1286,97007,264446
13844799,33728384,-117872901,47568,1286,97007,45874
13844845,33733339,-117871132,47568,1286,97007,300012
13844891,33732391,-117870870,47568,1286,97007,132216
13845029,33729913,-117869318,47568,1286,97007,361401
13845098,33728101,-117869823,47568,1286,97007,296488
13845182,33726093,-117869309,47568,1286,97007,80275
13845596,33723684,-117874238,47568,1286,97007,431793
13845979,33720523,-117861255,47568,1286,97007,308568
13846125,33722582,-117858210,47568,1286,97007,109215
13846462,33724334,-117861360,47568,1286,97007,281269
13846792,33726459,-117858060,47568,1286,97007,168425
13846913,33727112,-117854862,47568,1286,97007,386687
13847088,33727583,-117859102,47568,1286,97007,244480
13847203,33727500,-117858045,47568,1286,97007,439000
13847271,33725055,-117872766,47568,1286,97007,263312
13847608,33718296,-117868345,47568,1286,97007,337419
13847761,33719259,-117873366,47568,1286,97007,237873
13847976,33722903,-117872327,47568,1286,97007,358047
13847999,33722066,-117874341,47568,1286,97007,250175
13848022,33722189,-117872333,47568,1286,97007,332157
13848206,33716952,-117878623,47568,1286,97007,158057
13848321,33718510,-117882826,47568,1286,97007,244922
13848344,33717358,-117883214,47568,1286,97007,79938
13848405,33718818,-117880192,47568,1286,97007,277096
13848620,33722511,-117880022,47568,1286,97007,120547
13848971,33717262,-117861868,47568,1286,97007,52199
13848994,33717395,-117861287,47568,1286,97007,364740
13849040,33717379,-117859538,47568,1286,97007,343000
13849223,33715677,-117856002,47568,1286,97007,637487
13849246,33715674,-117857909,47568,1286,97007,331493
13849652,33941372,-117973328,,1286,96186,93678
13849859,33942969,-117967845,,1286,96186,68418
13850089,33945885,-117962832,,1286,96186,477000
13850112,33944652,-117963208,18874,1286,96186,379596
13850327,33945200,-117960136,18874,1286,96186,247316
13850442,33944793,-117949180,18874,1286,96186,538800
13850526,33942032,-117946333,18874,1286,96186,265723
13850649,33941600,-117943640,18874,1286,96186,445987
13850672,33942163,-117944146,18874,1286,96186,550000
13850764,33940201,-117942924,18874,1286,96186,480000
13850810,33945888,-117942436,18874,1286,96186,295434
13851186,33945414,-117955917,18874,1286,96186,321846
13851776,33930617,-117963794,18874,1286,96186,164670
13851937,33926559,-117963743,18874,1286,96186,349343
13852037,33927587,-117962408,18874,1286,96186,337151
13852298,33927114,-117972763,18874,1286,96186,280458
13852467,33929713,-117969167,18874,1286,96186,244654
13852974,33936513,-117974107,18874,1286,96186,56580
13853043,33939035,-117971922,18874,1286,96186,367834
13853066,33938338,-117973052,18874,1286,96186,467000
13853166,33936353,-117967558,18874,1286,96186,57104
13853587,33919018,-117970992,18874,1286,96186,448791
13853802,33921838,-117963363,18874,1286,96186,297700
13854143,33919011,-117954077,18874,1286,96186,30421
13854304,33924346,-117947757,18874,1286,96186,223151
13854404,33923762,-117946486,18874,1286,96186,60195
13854573,33922565,-117942363,18874,1286,96186,73235
13854596,33921647,-117943689,18874,1286,96186,46177
13854807,33922148,-117952419,18874,1286,96186,181424
13855091,33916433,-117951369,18874,1286,96186,358613
13855237,33912112,-117948946,18874,1286,96186,375039
13855590,33911360,-117952313,18874,1286,96186,796263
13855851,33915056,-117961655,18874,1286,96186,194227
13856027,33909056,-117961695,18874,1286,96186,601915
13856373,33907491,-117966237,18874,1286,96186,676051
13857412,33936919,-117932895,18874,1286,96186,344000
13857435,33936505,-117940587,18874,1286,96186,44976
13858492,33674453,-117997865,25218,1286,96966,944000
13858538,33670803,-118000216,25218,1286,96966,2125041
13858676,33672872,-118010727,25218,1286,96966,1160000
13859266,33669472,-118006280,25218,1286,96966,289604
13859465,33667295,-118009404,25218,1286,96966,397563
13860100,33682182,-118009189,25218,1286,96966,114622
13860123,33681141,-118008182,25218,1286,96966,1185000
13860484,33672824,-118005739,25218,1286,96966,102419
13860653,33683285,-118022283,25218,1286,96966,896626
13860799,33676814,-118019322,25218,1286,96966,2137637
13860845,33681074,-118027289,25218,1286,96966,626883
13860945,33681798,-118025327,25218,1286,96966,451458
13861068,33679743,-118025666,25218,1286,96966,642936
13861168,33679146,-118023854,25218,1286,96966,614942
13861391,33677731,-118023887,25218,1286,96966,374765
13861814,33682092,-118030176,25218,1286,96966,1131103
13862112,33666968,-118004054,25218,1286,96966,874000
13862449,33663088,-118006623,25218,1286,96966,1014498
13862510,33662363,-118006537,25218,1286,96966,399324
13863766,33661479,-117994717,25218,1286,96966,605788
13863904,33658316,-117995938,25218,1286,96966,402527
13864553,33670540,-117995345,25218,1286,96966,170120
13864668,33666909,-117995500,25218,1286,96966,328446
13865051,33666838,-117992775,25218,1286,96966,937547
13865127,33666366,-117993845,25218,1286,96966,47982
13865219,33682224,-117990450,25218,1286,96966,312208
13865879,33666936,-117988411,25218,1286,96966,377904
13867209,33886086,-117913802,24812,1286,97039,590007
13867554,33880368,-117904371,24812,1286,97039,526272
13867723,33880492,-117900965,24812,1286,97039,516403
13868153,33881690,-117902848,24812,1286,97039,368126
13868568,33882691,-117905570,24812,1286,97039,917000
13868691,33893474,-117880850,24812,1286,97039,435983
13868744,33868867,-117979629,24812,1286,97041,308506
13869523,33864756,-117963455,24812,1286,97041,365785
13869569,33865188,-117963037,24812,1286,97041,505000
13869998,33865835,-117971879,24812,1286,97041,214373
13870021,33865062,-117970618,24812,1286,97041,203063
13870305,33863390,-117971360,24812,1286,97041,183079
13870635,33863797,-117963824,24812,1286,97041,98060
13870758,33865228,-117952783,24812,1286,97041,355016
13870881,33867097,-117955910,24812,1286,97041,185991
13870988,33868007,-117973896,24812,1286,97041,239408
13871133,33880191,-117946817,24812,1286,97041,396630
13871348,33877343,-117943744,24812,1286,97041,443000
13871820,33877561,-117940808,24812,1286,97040,559000
13871912,33874163,-117939034,24812,1286,97040,272265
13872019,33871969,-117938323,24812,1286,97040,146251
13872348,33863850,-117932547,24812,1286,97040,289599
13872832,33865171,-117947207,24812,1286,97041,363736
13873308,33874670,-117932498,24812,1286,97040,196407
13874267,33865948,-117926587,24812,1286,97040,53259
13875211,33871324,-117911785,24812,1286,97039,320814
13875737,33868510,-117904176,24812,1286,97039,263679
13876075,33864092,-117914692,24812,1286,97040,301848
13876290,33870752,-117900128,24812,1286,97039,69776
13876436,33869106,-117881752,24812,1286,97039,458991
13876864,33843003,-117923303,16764,1286,97024,176164
13876956,33839827,-117921719,16764,1286,97024,362336
13877217,33843476,-117920006,16764,1286,97024,157560
13877570,33840729,-117921556,16764,1286,97024,61484
13877716,33844663,-117933767,16764,1286,97020,289986
13877739,33846360,-117934464,16764,1286,97020,318774
13878038,33838127,-117930584,16764,1286,97020,296316
13878342,33846551,-117914336,16764,1286,97024,62038
13878365,33846840,-117913011,16764,1286,97024,341000
13878594,33841405,-117913187,16764,1286,97024,169748
13878739,33847068,-117912511,16764,1286,97024,134146
13878954,33845051,-117908729,16764,1286,97024,293017
13879199,33838588,-117907823,16764,1286,97024,353123
13879437,33840959,-117905721,16764,1286,97024,309962
13879544,33839838,-117903475,16764,1286,97024,195168
13879659,33840647,-117893742,16764,1286,97024,427000
13879835,33842144,-117900125,16764,1286,97024,268630
13880004,33845474,-117899751,16764,1286,97024,83165
13880386,33831431,-117926881,16764,1286,97024,602724
13880447,33823249,-117931632,16764,1286,97021,232833
13880722,33829817,-117923980,16764,1286,97024,216478
13880983,33825048,-117919389,16764,1286,97024,51529
13881006,33825993,-117918690,16764,1286,97024,54861
13881509,33825839,-117920234,16764,1286,97024,52352
13881616,33821644,-117919325,16764,1286,97024,397000
13881639,33823766,-117912243,16764,1286,97024,374734
13881662,33825357,-117913205,16764,1286,97024,235153
13881685,33822446,-117926091,16764,1286,97021,489000
13881892,33818688,-117925153,16764,1286,97021,449185
13882084,33821242,-117930335,16764,1286,97021,319801
13882107,33820510,-117928555,16764,1286,97021,274526
13882556,33826841,-117908282,16764,1286,97024,361671
13882671,33824683,-117905771,16764,1286,97024,730676
13883310,33834937,-117896203,16764,1286,97024,371588
13883448,33837275,-117890198,16764,1286,97024,295907
13883494,33838769,-117889098,16764,1286,97024,209910
13883670,33838297,-117895218,16764,1286,97024,236883
13883693,33838953,-117894360,16764,1286,97024,72940
13883821,33795624,-117862345,33252,1286,97066,269532
13883944,33792020,-117864461,33252,1286,97066,108752
13884197,33795962,-117855131,33252,1286,97065,29291
13884220,33795222,-117853893,33252,1286,97065,308980
13884312,33794533,-117853616,33252,1286,97064,223860
13884524,33798906,-117848737,33252,1286,97065,525199
13885526,33787374,-117863806,33252,1286,97066,290932
13885786,33782581,-117860146,33252,1286,97066,83570
13885946,33744147,-118103449,54352,1286,96225,346298
13886037,33742246,-118101766,54352,1286,96225,851761
13886411,33743811,-118097718,54352,1286,96225,840174
13886526,33746620,-118107835,54352,1286,96225,309937
13886549,33746345,-118106917,54352,1286,96225,89525
13886572,33745776,-118108331,54352,1286,96225,497971
13886679,33748358,-118106221,54352,1286,96225,893562
13886771,33628758,-117954027,53571,1286,96981,4995000
13886970,33628537,-117950165,53571,1286,96981,421576
13887200,33628280,-117947868,53571,1286,96981,524324
13887639,33613971,-117932574,53571,1286,96981,1195662
13887716,33612477,-117930936,53571,1286,96981,200883
13887952,33607593,-117926985,53571,1286,96981,2523972
13888573,33604511,-117907692,53571,1286,96979,236915
13888719,33605630,-117904592,53571,1286,96979,117641
13889041,33604146,-117901732,53571,1286,96979,116181
13889269,33600410,-117895400,53571,1286,96979,3782862
13889645,33599218,-117887860,53571,1286,96979,414236
13889714,33597149,-117884516,53571,1286,96979,1764237
13889837,33598788,-117883794,53571,1286,96979,830712
13890290,33622565,-117914017,53571,1286,96981,1101456
13890818,33615693,-117909210,53571,1286,96981,690830
13891401,33607499,-117896015,53571,1286,96980,226435
13891600,33604783,-117895229,53571,1286,96980,2039395
13891900,33604883,-117894170,53571,1286,96980,122475
13891923,33604787,-117893447,53571,1286,96980,248754
13892046,33606204,-117892316,53571,1286,96980,1015965
13892337,33606618,-117890149,53571,1286,96980,1408276
13892605,33606703,-117887398,53571,1286,96980,228622
13892871,33610425,-117887059,53571,1286,96957,1725927
13892994,33609371,-117882820,53571,1286,96957,1365356
13893017,33608250,-117882670,53571,1286,96957,1950248
13893040,33609335,-117881388,53571,1286,96957,121981
13893492,33613802,-117899111,53571,1286,96978,1839224
13893653,33595804,-117875850,53571,1286,96957,3525703
13893830,33595854,-117872081,53571,1286,96957,1157896
13894298,33589898,-117864446,53571,1286,96957,2361015
13894321,33622879,-117893976,53571,1286,96978,2218651
13894544,33551650,-117812514,52842,1286,96969,1.51E+07
13894667,33550670,-117805008,52842,1286,96969,6209815
13895349,33549708,-117795390,52842,1286,96969,4493942
13895288,33548708,-117802021,52842,1286,96969,478860
13896093,33505220,-117742642,52842,1286,96969,3736346
13896974,33487626,-117732445,52842,1286,96969,313735
13897166,33493283,-117735978,52842,1286,96969,1163170
13897212,33492488,-117735967,52842,1286,96969,2543460
13897486,33432996,-117614397,13693,1286,96982,575000
13898278,33435521,-117603966,13693,1286,96982,87674
13898561,33427978,-117615497,13693,1286,96982,586488
13899252,33425908,-117618260,13693,1286,96982,93082
13899572,33407234,-117590855,13693,1286,96982,102038
13899664,33403835,-117592775,13693,1286,96982,84468
13900032,33410749,-117602320,13693,1286,96982,457656
13900078,33409368,-117608142,13693,1286,96982,254926
13900101,33407985,-117607671,13693,1286,96982,154505
13900585,33398182,-117598743,13693,1286,96982,2360096
13901228,33874016,-117992664,10608,1286,96181,47389
13901404,33871928,-117993354,10608,1286,96181,236253
13901518,33871450,-117987913,10608,1286,96181,354427
13901717,33894279,-117991175,5465,1286,96190,78138
13901847,33876823,-117981928,10608,1286,96181,761855
13901993,33891602,-117988829,10608,1286,96181,187062
13902508,33878230,-117988731,10608,1286,96181,266310
13902731,33894832,-117980609,10608,1286,96181,176164
13902777,33892383,-117989488,10608,1286,96181,280087
13902800,33891960,-117990548,10608,1286,96181,217019
13903265,33877921,-117991218,10608,1286,96181,260230
13903311,33895104,-117983459,10608,1286,96181,455000
13903480,33885649,-117992409,10608,1286,96181,330000
13904226,33844871,-118026793,10608,1286,96180,54017
13904418,33842016,-118017181,10608,1286,96180,430401
13904956,33837462,-118016634,10608,1286,96180,424240
13905079,33837519,-118012892,10608,1286,96180,375801
13905317,33842338,-118011728,10608,1286,96180,372056
13905509,33844736,-118012646,10608,1286,96180,445720
13905910,33863634,-117987971,10608,1286,96181,378489
13906069,33837673,-117991261,10608,1286,96180,270538
13906092,33837405,-117990705,10608,1286,96180,352957
13906161,33842659,-117983252,10608,1286,96180,434749
13906636,33855465,-117994688,10608,1286,96180,298926
13907097,33851364,-117992037,10608,1286,96180,377405
13907266,33848786,-117986024,10608,1286,96180,181701
13907312,33849078,-117991788,10608,1286,96180,58701
13908349,33840824,-117986747,10608,1286,96180,294712
13908633,33836775,-117983338,16764,1286,97020,225659
13908802,33866079,-117981341,24812,1286,97041,65327
13909017,33860524,-117981115,24812,1286,97041,335010
13909063,33868116,-117986697,10608,1286,96181,88920
13909086,33867399,-117987002,10608,1286,96181,66304
13909428,33839024,-117988371,10608,1286,96180,289792
13910472,33862022,-117964377,24812,1286,97041,380998
13910794,33848732,-117962477,16764,1286,97020,199073
13910992,33840136,-117969552,16764,1286,97020,379281
13911568,33858620,-117964247,24812,1286,97041,52509
13912050,33845184,-117969641,16764,1286,97020,232367
13912073,33844046,-117969991,16764,1286,97020,429610
13912288,33855451,-117965917,24812,1286,97041,297458
13912798,33856632,-117950514,24812,1286,97041,197681
13913285,33838725,-117943775,16764,1286,97020,397389
13913575,33862924,-117957708,24812,1286,97041,423000
13913690,33858150,-117946284,24812,1286,97041,229573
13913974,33853211,-117954251,16764,1286,97020,444000
13914120,33858079,-117954975,24812,1286,97041,497000
13914289,33860544,-117946555,24812,1286,97041,450000
13914381,33861258,-117948044,24812,1286,97041,465000
13914550,33860264,-117952021,24812,1286,97041,70753
13914573,33860968,-117952554,24812,1286,97041,79908
13914872,33856522,-117945563,24812,1286,97041,78742
13914941,33855427,-117941258,24812,1286,97041,524000
13915148,33843511,-117952103,16764,1286,97020,146496
13915521,33848222,-117943765,16764,1286,97020,401200
13915826,33856747,-117933012,24812,1286,97040,370537
13916464,33862002,-117930906,24812,1286,97040,242598
13916863,33855722,-117934796,24812,1286,97040,132550
13917078,33850490,-117897361,16764,1286,97024,267868
