zpid,rooms,units,airconditiontype,heatsystemtype,buildingquality,pools
12226226,0,,1,2,7,
12226249,0,2,,,7,
12226364,0,1,,7,7,
12226615,0,1,,7,7,
12226867,0,1,,7,7,
12227389,0,2,,,7,
12227412,0,2,,,7,
12227458,0,1,,,7,
12227657,0,1,,7,7,
12227756,0,1,,7,7,
12227970,0,1,,7,7,
12228146,0,2,,,7,
12228368,0,1,,7,7,
12228635,0,1,,7,7,
12228858,0,1,,7,7,
12229011,0,1,,7,7,
12229102,0,1,,2,7,
12229919,0,1,,7,7,
12229988,0,1,,7,7,
12230278,0,1,,7,7,
12230385,0,1,,7,7,
12230461,0,1,,7,7,
12230507,0,2,,,7,
12230553,0,2,,,,
12230614,0,2,,,,
12230759,0,1,,2,7,
12230782,0,1,,7,7,
12230866,0,1,,2,7,
12231002,0,1,1,2,4,
12231293,0,3,,,7,
12231629,0,2,,,,
12231904,0,1,,7,7,
12232018,0,1,,7,7,
12232079,0,1,,2,7,
12232171,0,1,,7,7,
12232895,0,4,,,7,
12232933,0,1,,7,7,
12233017,0,1,,2,7,
12233040,0,2,,,7,
12233147,0,1,,7,7,
12233505,0,1,,7,7,
12233597,0,1,,7,7,
12234155,0,2,,,4,
12235048,0,1,,7,7,
12235766,0,1,,,7,
12235996,0,1,,7,7,
12236216,0,1,,7,7,1
12236277,0,2,,,7,
12236323,0,1,,7,7,
12237272,0,1,,7,7,
12237833,0,1,,7,7,
12238178,0,1,,7,7,
12238278,0,1,,7,7,
12238506,0,1,,7,7,
12238652,0,1,,7,7,
12238675,0,2,,,7,
12238880,0,1,,2,4,
12239230,0,1,,2,7,
12239291,0,1,,7,7,
12239314,0,1,,7,7,
12239475,0,1,,2,7,
12239544,0,1,,7,7,
12239873,0,1,,7,7,
12239973,0,1,,7,7,
12239996,0,1,,7,7,
12240356,0,1,,7,7,
12241098,0,1,,7,7,
12241380,0,1,,7,7,
12242191,0,1,,2,4,
12242475,0,1,,2,4,
12242644,0,1,1,2,7,
12242773,0,1,,7,7,
12242826,0,1,,7,7,
12243248,0,1,,2,7,
12243271,0,1,1,2,4,
12244040,0,1,,7,7,1
12244131,0,1,,2,4,
12244154,0,1,,2,4,
12244200,0,1,,2,4,
12244682,0,1,,2,4,
12244705,0,1,,7,7,
12245027,0,1,,2,4,
12245050,0,1,1,2,4,
12245461,0,4,,,7,
12245751,0,2,,,7,
12246349,0,2,,,7,
12247303,0,1,,7,7,
12247426,0,1,,7,7,
12247526,0,1,,7,7,
12247879,0,1,,7,7,
12248405,0,1,,7,7,
12248597,0,1,,7,7,
12249418,0,1,,7,7,
12249655,0,2,,,7,
12249861,0,1,,7,7,
12250603,0,1,,7,7,
12251037,0,1,1,2,4,
12251507,0,1,,2,4,1
12251721,0,1,,7,7,
12251821,0,1,,7,7,
12251921,0,1,,7,7,
12252136,0,1,,,7,
12252553,0,1,,7,7,
12252851,0,1,,2,7,
12253027,0,1,,2,7,
12253050,0,1,,7,7,
12253196,0,1,,7,7,
12253219,0,1,,7,7,
12253365,0,1,,7,7,1
12253572,0,1,,7,7,
12254286,0,1,,2,7,
12254714,0,1,,,4,
12255012,0,3,,,7,
12256238,0,1,,2,7,
12256361,0,1,,2,7,
12256461,0,1,,2,7,
12257002,0,1,,2,7,
12257140,0,1,,7,7,
12257692,0,1,,7,7,
12258038,0,1,,7,7,
12258137,0,1,,2,7,
12258183,0,1,,2,7,
12258862,0,1,,7,7,
12259210,0,1,,7,7,
12259768,0,1,,7,7,
12259868,0,1,,7,7,
12260160,0,1,,7,7,
12260379,0,1,,7,7,
12260502,0,1,1,2,7,
12260840,0,1,,7,7,
12260932,0,2,,,7,
12261001,0,1,,7,7,1
12261101,0,1,,7,7,
12261224,0,1,,7,7,
12261347,0,1,,7,7,
12261470,0,1,,2,7,
12261570,0,1,,7,7,
12261714,0,1,,2,7,
12261989,0,1,,7,7,
12262241,0,1,1,2,4,
12262356,0,1,,7,7,
12262602,0,1,,7,7,
12262971,0,1,,7,7,
12263232,0,1,,7,7,
12263332,0,1,,7,7,
12263432,0,1,,7,7,
12263708,0,1,,7,7,
12263954,0,1,,7,7,
12264177,0,1,,7,7,
12264277,0,1,,7,7,
12264468,0,1,,7,7,
12266088,0,1,,7,7,
12266234,0,1,,7,7,
12266257,0,1,,7,7,
12266310,0,1,,2,7,
12266371,0,1,,7,7,
12266455,0,1,,2,4,
12266669,0,2,,,7,
12266692,0,1,,7,7,
12266884,0,1,,7,7,
12266984,0,1,,7,7,
12267307,0,1,,7,7,
12267499,0,1,,7,7,
12267522,0,1,,7,7,
12267568,0,1,,7,7,
12267691,0,1,,7,7,
12267806,0,1,,7,7,
12267921,0,1,,7,7,
12268021,0,1,,7,7,
12268189,0,1,,7,7,
12268908,0,1,,7,7,
12269008,0,1,,7,7,
12269260,0,2,,,7,
12269503,0,1,,7,7,
12269990,0,1,,2,7,
12270410,0,1,,7,7,
12270813,0,1,,7,7,
12271012,0,1,,7,7,
12271294,0,4,,,7,
12271386,0,1,,7,7,
12271601,0,1,,7,7,
12272068,0,1,,7,7,
12272168,0,1,,7,7,
12272237,0,1,,7,7,
12272825,0,1,,7,7,
12273237,0,2,,,7,
12273337,0,1,,7,7,
12273904,0,1,,7,7,
12274088,0,1,,7,7,
12274111,0,1,,7,7,
12275373,0,1,,2,7,
12275814,0,1,,2,7,
12275883,0,1,,7,7,
12275929,0,2,,,7,
12276043,0,1,1,2,7,1
12276189,0,1,,7,7,
12276312,0,1,,7,7,
12276358,0,1,,2,7,
12276816,0,1,,2,7,
12276916,0,1,,2,7,
12277375,0,1,,,7,
12277719,0,1,,7,7,
12277918,0,1,,7,7,
12277964,0,4,,,7,
12278071,0,2,,,7,
12278193,0,2,,,7,
12278238,0,1,1,2,7,
12278682,0,1,,7,7,1
12278735,0,1,,7,7,
12278835,0,1,,7,7,
12279394,0,1,,7,7,
12279721,0,1,,7,7,
12279966,0,1,,7,7,
12280563,0,1,,7,7,
12280678,0,1,,7,7,
12280762,0,4,,,7,
12280800,0,1,,7,7,
12281081,0,1,,7,7,
12281226,0,1,,7,7,
12281571,0,1,,7,7,
12282258,0,1,,7,7,
12282426,0,1,,7,7,
12282562,0,1,,2,7,
12283050,0,1,,7,7,
12283431,0,1,,2,7,
12283500,0,1,,7,7,
12284106,0,1,,7,7,
12284129,0,1,,7,7,
12284328,0,1,,7,7,
12284389,0,2,,,7,
12284725,0,1,,,7,
12285176,0,1,,7,7,
12285459,0,1,,7,7,1
12285820,0,1,,7,7,
12285843,0,1,,7,7,
12286050,0,1,,7,7,
12286096,0,2,,,7,
12286165,0,1,,2,7,
12287053,0,1,,7,7,
12287245,0,1,,7,7,
12287443,0,1,,2,4,
12287823,0,2,,,7,
12288297,0,1,,7,7,
12288412,0,1,,7,7,
12288671,0,1,,7,7,
12288747,0,1,,2,7,
12288883,0,1,,7,7,
12289090,0,1,,7,7,
12289258,0,1,,,7,
12289396,0,1,,7,7,
12289633,0,1,,7,7,
12289702,0,1,,7,7,
12290633,0,1,,,7,
12290687,0,3,,,,
12291107,0,2,,,7,
12291352,0,1,,7,7,
12291444,0,1,,7,7,1
12291866,0,1,,7,7,1
12292189,0,1,,7,7,
12292289,0,1,,7,7,
12292312,0,1,,7,7,
12292579,0,1,,2,7,
12292809,0,1,,7,7,
12292855,0,1,,7,7,
12292924,0,1,,7,7,
12292947,0,1,,7,7,
12293115,0,1,,,7,
12293642,0,1,,7,7,
12293880,0,1,,7,7,
12293980,0,1,,7,7,
12294163,0,1,,7,7,
12294534,0,1,,7,7,
12294580,0,1,,7,7,
12294703,0,1,,7,7,
12295018,0,1,,7,7,
12295156,0,1,,7,7,
12295592,0,1,,7,7,
12296156,0,2,,,7,
12296255,0,1,,7,7,
12296906,0,1,,7,7,
12297302,0,1,,7,7,
12297325,0,3,,,7,
12297632,0,2,,,7,
12297816,0,1,,7,7,
12297931,0,1,,7,7,
12298046,0,1,,7,7,
12298130,0,1,,7,7,
12298176,0,1,,7,7,
12298222,0,1,,7,7,
12298359,0,4,,,7,
12298977,0,1,,7,7,
12299442,0,1,,7,7,
12299680,0,1,,7,7,
12299841,0,4,,,7,
12300244,0,3,,,7,
12300267,0,1,,7,7,
12300587,0,3,,,7,
12301052,0,1,,7,7,
12301221,0,1,,7,7,
12301344,0,1,,7,7,
12301627,0,2,,,7,
12301650,0,3,,,7,
12301964,0,2,,,7,
12302216,0,2,,,7,
12302254,0,2,,,7,
12302452,0,1,1,2,7,
12302872,0,1,,7,7,
12303766,0,1,,7,7,
12304346,0,1,,7,7,
12304438,0,1,,7,7,
12304575,0,1,,7,7,
12305040,0,1,,7,7,
12305688,0,1,,7,7,
12306053,0,1,,2,7,
12306887,0,1,,7,7,
12307317,0,1,,7,7,
12307509,0,1,,7,7,
12307662,0,4,,,,
12307838,0,1,,7,7,
12307937,0,1,,,7,
12308305,0,4,,,7,
12308535,0,1,,7,7,
12308604,0,1,1,2,4,1
12308696,0,1,1,2,7,
12309057,0,1,,2,7,1
12309080,0,1,,,7,
12309148,0,1,,7,7,
12309270,0,1,,7,7,
12309370,0,1,1,2,7,
12309716,0,1,,7,7,
12310357,0,1,,7,7,
12310675,0,1,,7,7,
12310698,0,1,,7,7,
12311013,0,1,,2,4,
12311373,0,1,,7,7,
12311442,0,1,,7,7,
12311542,0,1,,7,7,
12311588,0,1,,7,7,
12311726,0,1,,7,7,
12311872,0,1,,7,7,
12311956,0,4,,,7,
12312079,0,1,1,2,4,
12312240,0,1,,7,7,
12312363,0,1,,7,7,
12312509,0,2,,,7,
12312609,0,1,,7,7,
12312709,0,1,,7,7,
12312832,0,1,,7,7,
12312932,0,1,,7,7,
12313255,0,1,,7,7,
12313278,0,1,,7,7,
12313378,0,1,,7,7,
12313401,0,1,,7,7,
12313424,0,1,,7,7,
12313935,0,1,,7,7,
12313965,0,1,,7,7,
12315081,0,1,,7,7,
12315181,0,1,,7,7,
12315319,0,1,,7,7,
12315419,0,1,,7,7,
12316439,0,1,,7,7,
12317355,0,4,,,7,
12317671,0,3,,,7,
12318345,0,1,,7,7,
12318459,0,1,,7,7,1
12318482,0,1,,7,7,
12318528,0,1,1,2,4,
12318666,0,1,1,2,4,
12318712,0,3,1,,7,
12319001,0,1,,7,7,
12319191,0,2,,,7,
12319915,0,1,1,2,4,1
12320227,0,1,,2,4,
12320709,0,1,1,2,4,1
12320755,0,1,1,2,4,1
12321403,0,1,1,2,7,1
12321633,0,1,1,2,4,1
12321702,0,1,,7,7,
12321748,0,2,,,7,
12322325,0,1,,7,7,
12322789,0,3,,,7,
12322912,0,2,,,7,
12323211,0,1,,7,7,
12323386,0,2,,,7,
12323639,0,1,,2,7,
12323738,0,1,,7,7,
12324723,0,2,,,7,
12324835,0,1,,7,7,
12324919,0,1,,7,7,
12325201,0,1,,2,7,
12325293,0,1,,7,7,
12325920,0,1,,7,7,
12326296,0,1,,7,7,
12326518,0,1,,7,7,
12326594,0,1,,7,7,
12326724,0,1,,7,7,
12326847,0,1,,7,7,
12327292,0,1,1,2,7,
12327615,0,1,,7,7,
12327766,0,1,,7,7,
12327789,0,1,1,2,7,
12327812,0,1,,7,7,
12328280,0,1,1,2,4,1
12328341,0,1,,2,4,
12329022,0,1,,7,7,
12329350,0,1,,2,7,
12330580,0,1,,7,4,
12330626,0,1,,7,7,
12330710,0,1,,2,4,
12330825,0,1,,2,7,
12331442,0,1,1,2,7,
12331672,0,2,1,,7,
12332183,0,1,1,2,7,
12332329,0,1,1,2,4,1
12332352,0,1,,2,1,1
12332979,0,1,,2,4,
12333186,0,1,,,7,
12333491,0,2,,,7,
12334064,0,1,,2,7,
12334194,0,1,,7,7,
12334401,0,1,,7,7,1
12334684,0,1,,7,7,
12335105,0,1,1,2,7,
12335212,0,1,,2,4,
12335488,0,1,,2,4,
12335534,0,4,,,7,
12335557,0,2,,,7,
12335703,0,1,1,2,4,
12335772,0,2,,,7,
12335895,0,2,,,7,
12336064,0,1,,7,7,
12336493,0,1,,7,7,
12336631,0,1,,7,7,
12337023,0,1,,7,7,
12337368,0,1,,7,7,
12337468,0,1,,7,7,
12337728,0,1,,7,7,
12337920,0,1,,7,7,
12338043,0,1,,7,7,1
12339414,0,1,,7,7,
12339605,0,1,,7,7,
12339934,0,4,,,7,
12339957,0,1,1,2,4,
12340149,0,1,,2,7,
12340172,0,1,,2,7,
12340769,0,1,1,2,7,
12340975,0,1,,7,7,
12341847,0,1,1,2,7,
12341870,0,1,,2,7,
12341893,0,1,,2,7,
12342098,0,1,,2,7,
12342205,0,1,,7,7,
12342311,0,1,,2,4,
12342411,0,1,,2,7,
12342518,0,1,,7,7,
12342541,0,1,,7,7,
12342587,0,1,,7,7,
12342923,0,1,1,2,7,1
12343306,0,1,,7,7,
12343397,0,1,,7,7,
12343848,0,2,,,7,
12344109,0,1,,7,7,
12344430,0,1,1,2,4,
12344552,0,1,,2,7,
12344759,0,1,,7,7,
12344859,0,1,1,2,7,
12345074,0,1,,7,7,
12345143,0,1,,,7,
12345166,0,1,,7,7,
12345381,0,2,,,7,
12345504,0,1,,7,7,
12345833,0,1,,2,7,
12346016,0,1,1,2,7,
12346208,0,1,,2,7,
12346231,0,1,1,2,7,
12346499,0,1,,7,7,
12346614,0,1,,7,7,
12347436,0,1,,2,7,
12347782,0,1,,7,7,
12347943,0,1,,7,7,
12348150,0,1,,7,7,
12349504,0,1,,7,7,
12349527,0,1,,2,7,
12349799,0,1,1,2,4,
12350039,0,1,,7,7,
12350523,0,1,1,2,4,1
12350860,0,1,,2,4,
12350983,0,1,,7,7,
12351106,0,1,1,2,4,1
12351213,0,1,,2,7,1
12351313,0,1,,20,4,1
12351474,0,1,1,2,7,
12353742,0,1,1,2,4,
12353865,0,2,,,,
12354070,0,1,,7,4,
12354330,0,4,,,,
12354674,0,1,,7,7,
12354697,0,1,,7,7,
12354856,0,1,,7,7,
12354879,0,3,,,,
12355002,0,2,,,7,
12355048,0,2,,,7,
12355301,0,2,,,7,
12355446,0,2,,,7,
12355484,0,2,1,,7,
12355560,0,2,,,7,
12356017,0,4,,,,
12356040,0,2,,,7,
12356315,0,2,,,7,
12356376,0,3,,,7,
12356490,0,3,,,7,
12356969,0,3,,,7,
12356992,0,3,,,,
12357061,0,2,,,7,
12357322,0,2,,,7,
12357483,0,2,,,7,
12357506,0,1,,7,7,
12357651,0,2,,,7,
12358018,0,4,,,7,
12358094,0,2,,,7,
12358619,0,2,,,7,
12359381,0,3,,,,
12360066,0,2,,,7,1
12360226,0,1,1,2,4,
12360317,0,1,1,2,7,
12360432,0,1,,,7,
12360455,0,1,1,2,7,
12360630,0,3,,,,
12360706,0,1,1,2,7,
12360964,0,1,1,2,4,1
12361115,0,1,,2,4,
12361258,0,1,,7,7,
12361281,0,1,,,7,
12361304,0,2,,,7,
12361585,0,2,,,7,
12361608,0,4,,,,
12362048,0,4,,,7,
12362297,0,4,,,7,
12362591,0,1,1,2,7,
12362659,0,4,,,7,
12362848,0,2,,,7,
12362917,0,1,,2,7,
12363032,0,2,,,4,
12363576,0,1,,7,7,
12364249,0,4,,,7,
12364379,0,4,,,7,
12364638,0,3,,,,
12364866,0,1,,7,7,
12364912,0,4,,,,
12365707,0,1,,7,7,
12365830,0,1,,7,7,
12365868,0,3,,,7,
12366075,0,2,,,,
12366098,0,1,,7,7,
12366220,0,1,,7,7,
12366510,0,1,,7,7,
12367140,0,1,,7,7,
12367766,0,1,,7,7,
12367789,0,1,,7,7,
12367935,0,2,,,7,
12368026,0,2,,,7,
12368194,0,1,1,2,7,
12369051,0,1,1,2,4,
12369648,0,1,1,2,4,
12370805,0,1,,7,7,
12370888,0,1,,7,7,
12371310,0,1,,7,7,
12371796,0,3,,,7,
12371895,0,4,,,7,
12371971,0,1,,7,7,
12372063,0,3,,,4,
12372425,0,4,,,7,
12372960,0,2,,,,
12373136,0,2,,,7,
12373259,0,1,1,2,7,
12374115,0,1,,2,7,
12374161,0,1,,7,7,
12374307,0,1,,7,7,
12374460,0,1,,7,7,
12374993,0,1,,7,7,
12375452,0,1,,7,7,
12375498,0,2,,,7,
12375597,0,5,,,,
12375873,0,1,,7,7,
12375896,0,1,,7,7,
12375965,0,3,,,7,
12376263,0,1,,7,7,
12376623,0,1,,7,7,
12376661,0,1,,7,7,
12376928,0,1,,7,7,
12377301,0,1,,2,7,
12377629,0,1,1,2,7,
12378320,0,1,1,2,7,1
12378610,0,1,,7,7,1
12378908,0,1,,7,7,
12379126,0,1,,7,7,
12379440,0,1,,7,7,
12379914,0,1,,7,7,
12380037,0,1,1,2,7,
12380274,0,1,,2,7,
12380442,0,1,,7,7,
12380688,0,1,,7,7,
12380895,0,1,,7,7,
12381197,0,1,,7,7,
12381320,0,1,,2,7,
12381508,0,2,,,7,
12381592,0,4,,,7,
12381691,0,1,,2,4,
12381814,0,1,,7,7,
12382065,0,1,1,2,7,1
12382387,0,1,,7,7,
12382652,0,1,,2,7,1
12382790,0,1,,7,7,
12382957,0,2,,,7,
12383018,0,2,,,7,
12383504,0,2,,,7,
12383611,0,3,,,7,
12383868,0,2,,,7,
12384021,0,3,,,7,
12384182,0,1,,7,7,
12384558,0,1,,7,7,
12385080,0,1,,2,7,1
12385103,0,1,,2,7,1
12385226,0,1,,7,7,1
12385525,0,1,,2,4,
12385625,0,1,1,2,7,
12385740,0,1,1,2,7,
12385830,0,1,1,2,4,
12385899,0,1,,2,4,1
12385922,0,1,,7,7,
12386060,0,1,,2,4,
12386106,0,1,,2,4,
12386198,0,1,,2,4,
12386421,0,1,1,2,7,
12386744,0,1,,2,7,1
12386867,0,1,,7,7,
12387213,0,1,,2,7,1
12387274,0,1,,7,7,1
12387374,0,1,1,2,7,1
12387474,0,1,,2,7,
12387558,0,1,,7,7,
12387826,0,1,,7,7,
12387941,0,1,,7,7,
12388041,0,1,,7,7,
12388681,0,1,,7,7,
12389021,0,1,1,2,7,
12389167,0,1,,7,7,
12389297,0,1,,7,7,
12389558,0,1,,7,7,
12389727,0,1,,7,7,
12389865,0,1,,7,7,
12390333,0,1,,7,7,
12390433,0,1,,7,7,
12390533,0,1,,7,7,
12390756,0,1,,7,7,
12390779,0,1,,7,7,
12391025,0,1,,7,7,
12391903,0,2,,,7,
12392002,0,1,,2,7,
12392025,0,2,,,7,
12392162,0,1,1,2,7,
12392377,0,1,1,2,7,
12392477,0,1,,7,7,
12392577,0,1,,7,7,1
12392677,0,1,,2,7,
12392866,0,1,,7,7,
12392889,0,4,,,7,
12393058,0,1,,7,7,
12393158,0,1,1,2,7,
12393258,0,1,,7,7,
12393281,0,1,,7,7,1
12393319,0,1,1,2,4,1
12393595,0,1,,2,7,1
12393802,0,1,,2,7,
12393902,0,1,,7,7,
12394371,0,1,,7,7,
12394563,0,1,1,2,4,
12394962,0,1,,7,7,
12395062,0,1,,7,7,
12395131,0,1,,7,7,
12395231,0,1,1,2,7,
12395422,0,1,,7,7,
12395445,0,1,,7,7,
12396185,0,1,,7,7,
12396285,0,1,,7,7,
12396385,0,1,,7,7,
12396485,0,1,,7,7,
12396585,0,1,1,2,7,
12396708,0,1,,7,7,
12396954,0,1,,7,7,
12397383,0,1,1,2,4,1
12397529,0,1,,7,7,
12397552,0,1,,7,7,
12397713,0,1,1,2,7,
12397897,0,1,,7,7,
12397997,0,1,,7,7,
12398266,0,1,,7,7,
12398335,0,1,,2,7,
12398404,0,1,,7,7,
12398504,0,1,,7,7,
12398604,0,1,,7,7,1
12398704,0,1,1,2,7,
12398727,0,1,,7,7,
12398850,0,1,,7,7,
12399026,0,1,,7,7,
12399141,0,1,,7,7,
12399164,0,1,,7,7,
12399256,0,1,,,7,
12399317,0,1,,7,7,
12399592,0,1,,7,7,
12399692,0,1,,7,7,
12399761,0,1,1,2,4,
12399922,0,1,,7,7,
12400398,0,1,1,2,4,
12400498,0,1,1,2,4,
12400644,0,1,,2,7,
12400744,0,1,,2,4,1
12400935,0,1,,2,7,1
12401273,0,1,1,2,4,1
12402269,0,1,,2,4,
12402444,0,1,1,2,7,
12402544,0,1,,2,4,
12402644,0,1,1,2,4,1
12402744,0,1,,2,4,
12402844,0,1,1,2,4,1
12403213,0,1,1,2,4,1
12403313,0,1,1,2,4,
12403413,0,1,,2,4,
12403559,0,1,1,2,4,1
12403682,0,1,,2,4,
12403874,0,1,1,2,4,
12403974,0,1,1,2,4,
12404240,0,1,,2,7,
12404570,0,1,,7,7,
12405008,0,1,,2,4,
12405108,0,1,,2,4,
12405544,0,1,,2,4,
12405644,0,1,1,2,4,
12405789,0,1,,7,7,
12405911,0,1,,7,7,
12405972,0,1,,2,7,
12406041,0,1,,7,7,
12406187,0,1,,7,7,
12406348,0,1,,7,7,
12406471,0,1,,7,7,
12407847,0,1,1,2,4,
12408383,0,1,1,2,4,
12408483,0,1,,2,7,
12408583,0,1,1,2,4,
12408683,0,1,1,2,4,
12409210,0,1,,2,4,
12409823,0,1,,7,7,
12410036,0,2,1,,4,1
12410603,0,1,,2,7,
12410703,0,1,1,2,4,1
12410841,0,1,1,2,7,
12411194,0,1,1,2,7,
12411294,0,1,,2,7,
12411524,0,1,,2,4,
12411816,0,1,1,2,4,1
12411991,0,1,,2,4,
12412337,0,1,,2,7,1
12412437,0,1,1,2,4,
12412583,0,1,,2,4,1
12412829,0,1,1,2,4,
12412929,0,1,,2,7,
12413029,0,1,,2,7,
12413152,0,1,,2,4,
12413313,0,1,1,2,4,
12413413,0,1,1,2,7,
12413951,0,1,1,2,4,1
12414389,0,1,1,2,4,
12414612,0,1,,2,7,
12414841,0,1,1,2,4,
12415930,0,1,,7,7,
12416176,0,1,,7,7,
12416706,0,1,,2,4,
12416950,0,1,,2,7,
12417042,0,1,,2,4,
12417378,0,1,,2,7,
12417523,0,1,,7,7,
12417827,0,1,,7,7,
12418629,0,1,,7,7,
12418857,0,1,,2,7,
12419332,0,1,,7,7,
12419805,0,1,,2,7,
12419951,0,1,1,2,7,
12420787,0,1,1,2,4,
12420887,0,1,1,2,4,
12421056,0,1,1,2,4,
12421420,0,1,,2,7,
12421543,0,1,,2,7,
12421643,0,1,,2,7,
12421743,0,1,,2,7,
12422035,0,1,,7,7,
12422227,0,1,,7,7,
12422419,0,1,,2,7,
12422841,0,1,1,2,4,
12422902,0,1,1,2,4,
12422925,0,1,,2,7,
12423025,0,1,,2,7,
12423148,0,1,,2,7,
12423294,0,1,,2,7,
12423394,0,1,,2,4,
12423494,0,1,,2,7,
12423594,0,1,1,2,4,
12423900,0,1,,7,7,
12424230,0,1,1,2,4,
12424330,0,1,,2,7,
12424545,0,1,,2,4,
12424668,0,1,,2,7,
12424768,0,1,,2,7,1
12424891,0,1,,2,4,
12425190,0,1,,2,7,
12425486,0,1,1,2,4,
12425601,0,1,,2,4,
12425793,0,1,,2,4,
12426062,0,2,1,,7,
12426162,0,2,1,,7,
12426331,0,1,,7,7,
12426431,0,1,,7,7,
12426531,0,1,,2,7,
12426654,0,1,,2,7,1
12426823,0,1,1,2,7,
12427322,0,1,,2,7,
12427628,0,1,,7,7,
12427797,0,1,1,2,7,1
12427897,0,1,,2,7,
12427997,0,1,,2,7,
12428212,0,2,,,7,
12428266,0,1,1,2,7,
12428442,0,1,1,2,4,
12428634,0,1,1,2,4,
12429102,0,1,,2,7,
12429325,0,1,,7,7,
12429478,0,4,,,7,
12429501,0,1,1,2,4,
12429622,0,1,,7,7,
12429645,0,1,,7,7,
12430144,0,1,,7,7,
12430244,0,1,,7,7,
12430690,0,1,,7,7,
12430790,0,1,,7,7,
12430890,0,1,,7,7,
12430990,0,1,,7,7,
12431336,0,1,,7,7,
12431436,0,1,,7,7,
12431505,0,1,1,2,7,
12431528,0,1,,7,7,
12431712,0,1,,7,7,
12431812,0,1,,7,7,
12431850,0,1,,2,7,
12432400,0,1,1,2,7,
12432661,0,1,,7,7,
12432983,0,1,,2,7,
12433029,0,1,,7,7,
12433052,0,2,1,2,7,
12433174,0,1,,7,7,
12433220,0,1,,7,7,
12433534,0,1,,7,7,
12433709,0,1,,7,7,
12434016,0,1,,7,7,
12434138,0,1,,7,7,
12434161,0,1,,7,7,
12434529,0,1,,7,7,
12434629,0,1,,7,7,
12434729,0,1,1,2,7,
12435052,0,1,,7,7,
12435152,0,1,1,2,7,
12435252,0,1,,7,7,
12435421,0,1,1,2,7,
12435521,0,1,,7,7,
12435767,0,1,1,2,7,
12435913,0,1,,7,7,
12436036,0,1,1,2,7,
12436842,0,1,,2,4,
12436942,0,1,,2,4,
12437042,0,1,1,2,4,
12437157,0,1,1,2,4,
12437257,0,1,,2,4,1
12437418,0,1,,7,7,
12437692,0,1,,7,7,
12437915,0,1,,2,7,
12438015,0,1,,2,7,1
12438551,0,1,,2,4,
12438651,0,1,,2,4,1
12439043,0,1,1,2,4,
12439412,0,1,,2,7,1
12439512,0,1,,2,7,
12439612,0,1,,2,7,
12439935,0,1,,2,7,1
12440358,0,1,,7,7,
12440458,0,1,,7,7,1
12440781,0,1,,2,7,1
12441042,0,1,,7,7,
12441111,0,1,1,2,4,
12441698,0,2,,,7,
12441721,0,1,,7,7,
12441805,0,4,,,7,1
12442519,0,4,,,7,
12442826,0,1,,7,7,
12442849,0,1,,7,7,
12443079,0,1,,7,7,
12443950,0,3,1,,7,
12444041,0,1,1,2,4,
12444131,0,1,1,2,4,
12444452,0,1,,7,7,
12444552,0,1,,7,7,
12445408,0,3,,,7,
12446041,0,1,,2,4,
12446064,0,4,,,7,
12446133,0,1,,7,7,
12446552,0,1,,7,7,
12446673,0,2,,,7,
12446719,0,1,,2,7,
12446803,0,1,,2,4,
12447063,0,1,,7,7,
12447086,0,1,,7,7,
12447132,0,1,,7,7,
12447155,0,1,,7,7,
12447262,0,2,,,7,
12447836,0,1,,7,7,
12447936,0,1,,2,7,
12448036,0,1,,7,7,
12448373,0,1,,7,7,
12448718,0,1,,7,7,
12450301,0,1,,7,7,1
12450461,0,1,,7,7,1
12450530,0,1,,7,7,1
12450630,0,1,,7,7,
12450730,0,1,,2,7,
12450830,0,1,,2,7,
12450953,0,1,,2,4,
12451029,0,4,,,7,
12451318,0,2,,,7,
12451969,0,1,,7,7,
12452345,0,1,,7,7,
12452514,0,1,,7,7,
12452598,0,1,,7,7,
12452935,0,1,,7,7,
12453227,0,1,,7,7,
12453526,0,4,,,7,
12453724,0,1,,7,7,
12453992,0,3,,,7,
12454176,0,1,,7,7,
12454847,0,1,,7,7,
12455076,0,2,,,7,
12455390,0,2,,,7,
12455689,0,2,,,7,
12455858,0,1,,7,7,
12455904,0,1,,7,7,
12456065,0,1,,2,7,
12456088,0,1,,7,7,
12456134,0,1,,7,7,
12456310,0,1,,7,7,1
12456379,0,1,1,2,7,
12456479,0,1,,7,7,
12456579,0,1,,7,7,
12456679,0,1,1,2,10,
12456824,0,3,,,7,
12456985,0,1,,7,7,
12457031,0,1,,2,7,
12457191,0,1,,7,7,1
12457291,0,1,,7,7,1
12457894,0,1,,2,7,
12458201,0,1,1,2,4,
12458370,0,1,,7,7,
12458691,0,3,,,7,
12458714,0,2,,,7,
12458913,0,1,1,2,7,1
12459035,0,1,,7,7,
12459409,0,2,,7,7,
12459806,0,1,,2,4,1
12459829,0,1,1,2,4,
12460182,0,1,,2,7,1
12460512,0,1,1,2,4,
12460696,0,1,,7,4,
12460765,0,1,,7,4,
12460856,0,1,,2,4,1
12461944,0,1,,7,7,
12462044,0,1,,7,7,
12462144,0,1,,7,7,
12462451,0,1,,7,7,1
12462551,0,1,1,2,7,
12462674,0,1,,7,7,
12462774,0,1,,2,7,
12462897,0,1,,2,4,1
12463309,0,1,,2,4,
12463478,0,1,,7,4,
12463653,0,1,,7,7,
12463768,0,1,,2,4,1
12464057,0,1,1,2,4,
12464394,0,1,,2,4,
12464494,0,1,1,2,4,1
