zpid,bathrooms,bedrooms,fullbathrooms,finishedSqFt,lotsizeSqFt,latitude,longitude,yearbuilt,amount
11635820,1,0,1,613,29826,34089600,-118390000,1963,194342
11636419,5,4,5,6377,17179,34081467,-118401286,1920,546690
11636657,7,5,7,8568,13508,34080988,-118390010,2005,2523924
11636864,2,2,2,1263,15404,34075700,-118391000,1974,489254
11637161,3,2,3,1913,28560,34076800,-118393000,1973,168666
11637184,3,2,3,3025,7698,34075570,-118391691,1983,562950
11637635,4,4,4,3514,14605,34078200,-118393000,1990,963219
11637665,3,2,3,1806,7500,34078209,-118390983,1973,469579
11638407,6,5,6,3529,16980,34083959,-118410838,1923,2888600
11638576,9,6,9,6673,25874,34079219,-118408206,1954,2561158
11638691,6,5,6,7345,21048,34074905,-118404669,2001,3206466
11638714,6,5,6,6094,13482,34073261,-118405017,1987,3877888
11639029,4,5,4,3285,14031,34073727,-118413821,1925,372857
11639198,7,5,7,5900,12035,34071273,-118412259,1987,6048759
11639919,5,5,5,3908,9599,34084500,-118421275,1929,1677124
11640103,7,5,7,5458,33999,34088504,-118407976,1954,580340
11640302,4,4,4,3359,15887,34097675,-118405624,1951,2534559
11641088,2,1,2,792,3104,34096372,-118415263,1924,537012
11641172,1,2,1,1004,7769,34102942,-118435888,1947,621070
11642127,4,4,4,3354,11309,34074397,-118436715,1949,922751
11642250,6,4,6,5236,18720,34075967,-118432342,1938,690000
11642273,5,5,5,3321,11513,34078705,-118434747,1937,322069
11642442,4,2,4,2264,93249,34067700,-118429000,1958,210365
11642542,7,5,7,4610,15090,34070030,-118427247,1949,3198011
11642672,2,2,2,1550,85005,34068400,-118426000,1961,222806
11642695,1,0,1,189,85005,34068341,-118425515,1961,56352
11642795,2,2,2,1699,85005,34068400,-118426000,1961,691609
11643093,2,2,2,1619,17623,34060400,-118439000,1962,388023
11643499,2,2,2,1356,18364,34061200,-118436000,1964,692901
11643599,2,1,2,900,17859,34060800,-118438000,1972,169684
11643722,2,3,2,3049,7535,34067551,-118435958,1938,2235000
11644091,2,3,2,2416,9089,34068597,-118434497,1938,2137683
11644237,5,4,5,3399,9421,34070039,-118433712,1936,3104194
11644483,3,3,3,1824,31460,34066400,-118431000,1963,302703
11644583,2,2,2,1706,32839,34066000,-118431000,1980,984279
11645354,8,5,8,7436,45948,34083389,-118436872,1934,778394
11646891,2,4,2,1904,8190,34067699,-118464515,1951,1631967
11647198,3,3,3,2595,10409,34074076,-118463966,1951,796169
11647582,5,6,5,5559,9448,34071400,-118455835,1936,2065039
11647935,5,4,5,3410,26984,34084886,-118469306,1952,653039
11649068,3,3,3,2397,25918,34093931,-118446697,1936,688444
11649364,4,4,4,3721,8311,34097313,-118444894,1952,2070000
11649424,2,3,2,1512,7295,34094545,-118440070,1948,276706
11650067,3,3,3,2440,6183,34103743,-118444504,1941,792757
11650250,2,3,2,2276,9700,34114547,-118462280,1954,1082537
11650618,5,6,5,4630,10680,34098333,-118459555,1973,2336431
11650718,3,3,3,2647,4548,34116673,-118473768,1990,446252
11651069,2,2,2,1971,11660,34125807,-118462188,1951,1677286
11652348,2,3,2,2539,102963,34126135,-118448740,1978,963739
11652448,3,3,3,3648,305650,34128673,-118447214,1979,1535859
11652615,3,5,3,2852,16445,34109194,-118446661,1933,624263
11652999,2,2,2,1215,4328,34108417,-118444623,1957,368471
11653127,4,5,4,3968,15422,34125152,-118433677,1978,2734645
11653196,3,4,3,3673,17254,34120440,-118433447,1972,405370
11653265,5,4,5,3805,26623,34119630,-118435559,1978,1249221
11653395,2,3,2,3622,497988,34118347,-118441631,1978,1527000
11654107,2,2,2,1337,8766,34112313,-118438997,1946,474293
11654419,2,3,2,3586,14486,34110058,-118422811,1966,223338
11654442,3,3,3,2436,11176,34113511,-118422991,1960,1120586
11654618,3,5,3,3512,21933,34119998,-118429265,1949,2300000
11656444,5,2,5,4470,26808,34096397,-118399642,1964,3678748
11656858,4,3,4,3034,9583,34061094,-118469995,1948,366484
11657230,4,5,4,3867,25062,34057878,-118468836,1998,808312
11657360,3,4,3,2494,10792,34054344,-118469533,1905,2429798
11657857,1,2,1,824,20970,34055600,-118467000,1968,191740
11657957,1,1,1,679,50001,34056400,-118466000,1973,409000
11658558,3,4,3,2708,12001,34063804,-118472477,1922,2447952
11658688,6,5,6,6941,13071,34066999,-118476034,2009,6502845
11658788,6,5,6,5402,7498,34059975,-118476635,2007,3220273
11659587,4,3,4,3285,6877,34058030,-118474743,1946,901695
11660124,9,6,9,5415,17433,34051149,-118484637,1936,3354275
11660239,8,6,8,6808,9766,34050805,-118480736,2009,3428753
11660262,3,2,3,3046,7729,34052221,-118482010,1961,973985
11660285,4,5,4,3287,7994,34052835,-118479907,1941,2290502
11660454,6,6,6,6345,9000,34051629,-118476629,1992,1823910
11660600,8,5,8,9301,28710,34059585,-118489897,2001,5907094
11660623,6,7,6,6151,30223,34056859,-118488794,1969,1615568
11660646,5,4,5,5195,21000,34054892,-118488949,1969,549019
11660961,7,7,7,3889,9626,34053419,-118493829,1954,2631272
11661336,4,4,4,4153,13135,34044096,-118507511,1962,2427772
11661359,3,4,3,2513,10584,34041296,-118510197,1951,5055530
11661382,3,4,3,2950,15889,34041387,-118512185,1979,1011881
11662094,3,2,3,2462,5847,34028177,-118514462,1952,484966
11662429,1,2,1,1407,4640,34032658,-118515557,1913,1672163
11662475,4,3,4,1953,6346,34031941,-118516179,1947,1724418
11662682,5,5,5,3285,6765,34033580,-118511093,1980,2689000
11662935,6,5,6,4781,8183,34037098,-118518978,2013,5695976
11663630,3,4,3,2334,5999,34040540,-118527511,1941,1507947
11663945,2,3,2,1114,5449,34037882,-118527634,1949,913092
11664504,1,2,1,4021,9529,34041475,-118532915,2002,4212837
11664657,3,3,3,2519,6819,34042073,-118536855,1949,1804372
11664680,2,3,2,3038,8675,34042977,-118538243,1939,2497119
11665078,7,6,7,2520,5382,34047454,-118543210,1954,1064598
11665193,3,6,3,2611,6900,34043932,-118546544,1952,267087
11665720,2,3,2,1018,289806,34044837,-118552112,1987,240592
11665781,2,3,2,1856,3911,34039957,-118556889,1952,143398
11665939,2,3,2,1947,7101,34044844,-118560078,1954,1924191
11666084,2,3,2,2561,17363,34046830,-118556781,1972,245368
11666243,2,2,2,1391,73189,34041100,-118555000,1965,143777
11666396,3,4,3,2918,15884,34053121,-118547530,1957,246588
11666465,2,3,2,1864,11336,34054772,-118547663,1959,876379
11666511,3,3,3,2366,14489,34055363,-118544752,1960,2014746
11666580,2,3,2,1992,9693,34049404,-118545734,1956,144794
11666703,3,3,3,1990,6880,34050212,-118541412,1948,1373396
11666895,4,4,4,3748,8280,34048106,-118545283,1954,2045042
11667002,2,3,2,1314,8170,34042590,-118550207,1950,1017927
11667140,2,2,2,1190,11555,34048900,-118538000,1974,85837
11667354,3,3,3,1943,28482,34054003,-118536504,1958,950609
11667446,2,3,2,2320,8847,34050898,-118537391,1952,1196240
11667976,4,4,4,4827,17844,34063225,-118549868,1984,1107023
11668206,5,5,5,3889,9580,34052564,-118523093,1947,2026108
11668551,5,6,5,3565,11086,34055197,-118518025,1957,2067135
11669449,1,2,1,890,5010,34044568,-118521069,1951,109956
11670055,3,3,3,3180,40870,34065613,-118494794,1939,1451376
11670124,5,5,5,5977,14971,34069314,-118494344,2011,3863785
11670170,4,3,4,3028,25671,34064490,-118490461,1948,2825000
11670369,6,5,6,3794,17682,34066815,-118487352,1956,403108
11670415,3,4,3,2756,24696,34082137,-118481615,1960,1567653
11670683,3,3,3,4509,16645,34071310,-118469244,1984,2382167
11671159,3,2,3,1734,361366,34076336,-118562632,1974,345555
11671382,3,3,3,2333,6664,34077031,-118559613,1976,856379
11671505,3,2,3,1926,333289,34079038,-118564441,1977,567294
11672035,4,4,4,4252,15225,34068505,-118552542,1985,2429796
11672127,3,4,3,3341,6262,34075921,-118551562,1994,958466
11672478,6,5,6,8004,34626,34063297,-118499648,1990,6864890
11672539,3,3,3,3011,75744,34065617,-118497181,1964,222712
11672749,5,4,5,3602,12175,34138251,-118588256,1997,1507744
11673179,2,3,2,1956,8756,34133379,-118595449,1971,486917
11674058,2,3,2,1620,17091,34106975,-118627820,1964,121946
11674583,5,4,5,6861,455447,34115716,-118597449,2002,1479276
11674874,3,3,3,3441,20458,34116655,-118580985,1973,1020337
11675084,4,2,4,2958,5489,34104686,-118590241,1978,1264775
11675099,2,3,2,1749,5371,34103646,-118590631,1973,365879
11675772,4,3,4,3053,21358,34041238,-118574102,1961,1636841
11675887,3,4,3,2614,6462,34042463,-118575506,1964,1890406
11676186,2,3,2,1787,6305,34045789,-118571570,1964,568553
11677202,1,1,1,1038,9759,34084146,-118602877,1933,749000
11677367,1,1,1,870,9336,34081756,-118602135,1935,64615
11678595,3,2,3,3202,152056,34040332,-118597567,1968,505706
11678694,2,4,2,1806,2396,34036920,-118611110,1959,555900
11678847,0,0,,202,6010,34037096,-118632185,1949,130429
11679167,4,3,4,2695,5410,34037077,-118638287,1965,6352584
11679213,2,2,2,1054,5070,34037564,-118640491,1941,1892495
11679388,7,4,7,7578,144479,34042705,-118646809,2001,1360116
11679608,4,3,4,3520,26989,34039381,-118645593,1997,2114710
11680041,4,4,4,5833,127682,34040399,-118676302,1984,6420740
11680154,6,6,6,3558,7881,34039797,-118661245,1961,690397
11680567,5,4,5,4462,42746,34067114,-118647596,1966,722467
11681050,3,4,3,3312,282628,34096717,-118664305,1916,387805
11681358,4,4,4,3478,108738,34110838,-118661697,1981,974538
11682286,3,3,3,1368,5075,34060309,-118743564,1983,400410
11682309,4,4,4,2157,14223,34060091,-118742892,1946,102769
11682468,3,3,3,1906,8842,34043439,-118740370,1981,891442
11682716,4,3,4,3574,7024,34032556,-118690214,1928,5891452
11682990,2,3,2,1518,117331,34036100,-118697000,1965,909647
11683212,6,5,6,5303,50274,34041152,-118691625,1979,1941756
11684598,4,5,4,4224,6717,34046135,-118775093,1988,1700000
11685198,2,3,2,1691,9180,34100922,-118755453,1980,644732
11686080,3,3,3,2309,51884,34013318,-118797710,1964,213334
11686218,4,5,4,2748,18978,34010236,-118801745,1984,341899
11686530,4,3,4,3037,87436,34033862,-118792110,1946,832888
11686766,3,2,3,2204,141883,34021500,-118797000,1990,981000
11687064,0,0,,380,45813,34023342,-118814308,1958,501499
11687286,3,4,3,2221,41700,34022756,-118800139,1974,2558404
11687806,3,3,3,1484,508022,34012411,-118815306,1975,786668
11687859,4,4,4,3270,31661,34034528,-118825627,1993,526308
11687897,4,5,4,3171,58740,34034023,-118827842,1964,318282
11687966,1,3,1,1522,19192,34028742,-118822119,1961,148053
11688371,3,4,3,2164,16920,34032677,-118840712,1962,1943755
11688471,4,3,4,2824,34359,34041621,-118841675,1969,1009279
11688532,3,4,3,3285,57947,34025660,-118831582,1956,481633
11689183,3,4,3,2511,388875,34094046,-118860141,1980,1229531
11690146,3,3,3,3704,127788,34040370,-118871088,1991,1342534
11690267,3,3,3,2897,10653,34037710,-118871875,1976,1459702
11690343,4,4,4,5177,42270,34040373,-118889223,1987,768706
11690546,4,4,4,2943,12597,34128644,-118488195,1964,1505900
11690638,4,4,4,3470,13178,34129434,-118491529,1967,1396030
11690684,4,4,4,3945,14520,34129633,-118493406,1971,291677
11690860,3,4,3,2511,16844,34105906,-118501268,1955,2260489
11690998,4,3,4,4267,87414,34106707,-118493235,1981,1672164
11691411,4,3,4,2608,9166,34070495,-118498465,1961,913479
11691534,5,3,5,4876,21432,34074205,-118506152,1986,3091412
11691703,4,5,4,3064,13692,34083416,-118506226,1969,484334
11691848,8,5,8,6205,30977,34079596,-118500114,1993,5395000
11692046,3,3,3,3328,8231,34076989,-118490113,1956,1159250
11692237,7,5,7,6273,11202,34086395,-118484599,2007,2174024
11692283,5,4,5,5698,246289,34105906,-118491522,1989,2288136
11692306,2,1,2,2347,188803,34106093,-118489929,1981,911901
11692613,3,4,3,2224,10893,34074501,-118482980,1957,157847
11692828,3,3,3,2490,30621,34069393,-118481909,1950,1852820
11692997,2,3,2,2234,33800,34074958,-118487784,1957,1028299
11693203,1,3,1,1310,5119,33992957,-118288989,1911,169030
11693249,6,10,6,3635,5118,33991659,-118288719,2012,571188
11693608,2,3,2,1548,5446,33992985,-118284682,1920,92629
11693738,2,4,2,2580,5365,33994735,-118285732,2006,450000
11693761,1,2,1,2804,5992,33994750,-118283943,1931,311982
11693784,2,3,2,1244,4998,33995218,-118283778,1912,244337
11694343,1,2,1,900,3320,33991131,-118296622,1925,224395
11694641,2,3,2,1912,5124,33991642,-118292064,1925,387591
11695415,1,1,1,864,2907,33992134,-118304168,1913,23816
11695561,2,3,2,1456,4991,33991193,-118301649,1924,152770
11695905,1,2,1,956,4920,33994758,-118318005,1920,98230
11696364,2,4,2,2452,6241,33992940,-118310816,1925,204604
11696502,1,3,1,1132,5766,33995889,-118309568,1922,31774
11697281,2,4,2,1813,5435,33992696,-118321938,1914,359000
11697457,3,5,3,1766,5198,33991174,-118319760,1927,318754
11697480,1,2,1,1228,5405,33990234,-118320217,1920,128307
11697733,4,6,4,2658,7251,33992750,-118341496,1946,359103
11697825,2,3,2,1708,6401,33992207,-118338652,1928,385574
11698162,2,3,2,1403,6395,33990213,-118340763,1931,325365
11698277,2,2,2,1571,6939,33994554,-118352219,1941,405950
11698323,3,2,3,2300,7665,33992760,-118345968,1939,521720
11698446,1,2,1,1371,6517,33990342,-118345365,1938,70972
11698546,2,2,2,1246,7836,33990596,-118348001,1947,199270
11698569,2,3,2,1462,6074,33989207,-118345391,1938,306005
11698692,3,3,3,1915,6284,33991542,-118352253,1940,501019
11698989,3,3,3,1343,6308,33991658,-118356561,1941,103945
11699096,2,2,2,1285,5546,33993512,-118355848,1941,549366
11699357,1,2,1,1510,6266,33996794,-118350685,1939,488121
11699480,5,3,5,3524,11665,34000519,-118352514,1957,687374
11699580,3,4,3,3007,11211,33999883,-118353147,1960,688314
11700141,2,2,2,1714,6509,33994565,-118345077,1942,206839
11700433,3,2,3,2290,6770,34003348,-118335443,1946,360608
11700848,2,2,2,2032,8367,33997675,-118336871,1934,590600
11700971,2,2,2,1729,7472,33995591,-118339532,1948,437438
11701071,2,3,2,1897,6669,33997264,-118335215,1937,220200
11701171,2,3,2,1799,5426,33996926,-118331798,1927,471320
11701271,1,2,1,1284,7579,34000484,-118332501,1925,50129
11701812,1,2,1,1263,6750,33998589,-118324089,1921,202584
11701835,2,3,2,1500,6746,34001565,-118324521,1925,394000
11702019,1,2,1,1083,6055,33995147,-118322372,1921,105282
11702318,2,1,2,1395,5930,34001709,-118319718,1921,49896
11702579,3,5,3,2100,5400,33996794,-118312599,1926,452318
11703545,2,4,2,1776,6341,34003428,-118309230,1921,136951
11703606,2,3,2,1770,5610,34002528,-118306167,1910,255113
11703698,1,3,1,1484,5680,34001253,-118300209,1911,177064
11703721,2,4,2,2340,6346,34001628,-118302091,1909,336593
11703744,2,3,2,1921,6380,34001624,-118303822,1911,206967
11703889,2,4,2,2660,5742,34000344,-118305187,1910,262792
11704632,1,2,1,1376,6061,33998953,-118296947,1921,37489
11704747,2,4,2,1519,6633,34003075,-118294644,1941,302974
11704770,1,3,1,1590,7387,34002365,-118293952,1915,238546
11704816,1,3,1,1650,6500,33999337,-118294790,1912,185573
11704916,1,2,1,960,4880,33996213,-118293668,1910,198566
11704992,1,2,1,1450,5850,33998938,-118291613,1909,280364
11705365,4,8,4,1796,5828,33998988,-118288576,1909,379432
11705388,2,3,2,1694,5843,33999000,-118287240,1908,344317
11705541,2,3,2,2096,5790,33996697,-118287864,1916,31972
11705587,3,4,3,1488,6111,33997095,-118283918,1972,151273
11705748,2,6,2,3373,8429,34000318,-118285061,1907,361516
11705847,1,3,1,1146,6006,34002439,-118284682,1920,164699
11706144,3,3,3,2454,6468,34008516,-118288739,1920,283185
11706357,2,4,2,1516,4800,34004803,-118284636,1910,286752
11706403,2,3,2,1525,4805,34005948,-118285565,1920,327683
11706426,1,3,1,1166,4801,34005970,-118283321,1911,222930
11706891,1,2,1,1445,5940,34007042,-118297716,1907,34831
11707075,2,4,2,2524,6498,34008020,-118295312,1923,244475
11707190,3,5,3,2931,6406,34009644,-118294024,1925,123051
11708153,1,2,1,1385,7047,34005026,-118303314,1928,202805
11708612,1,3,1,1656,5750,34007877,-118311516,1913,278409
11708712,1,2,1,1231,5752,34003961,-118311061,1920,174261
11708758,2,2,2,1600,5883,34004323,-118316021,1920,195388
11708858,2,3,2,1572,5501,34006100,-118313690,1913,306357
11708958,1,2,1,1488,5501,34008376,-118314707,1921,49350
11709280,1,3,1,1203,6713,34009143,-118319119,1912,266500
11709349,2,3,2,1566,5431,34005184,-118319114,1924,258623
11709372,4,5,4,2735,5175,34009790,-118325874,1941,432000
11709395,4,6,4,3433,4400,34009823,-118324484,1936,351295
11709539,3,3,3,1768,4006,34003869,-118327280,1941,111817
11709776,4,6,4,4007,5952,34009130,-118322326,1949,399102
11709799,2,4,2,2086,4946,34009648,-118321884,1929,461363
11709952,2,2,2,2268,12132,34007001,-118320172,1936,449000
11709998,2,3,2,1760,4818,34005176,-118322744,1928,120632
11710645,2,2,2,1424,4648,34006604,-118329338,1937,470100
11711012,1,2,1,826,443008,34019921,-118364216,1942,97961
11711558,1,2,1,818,278909,34020780,-118359757,1942,79112
11711864,2,4,2,2106,6598,34005829,-118354192,1956,122111
11711925,2,3,2,2032,8061,34003997,-118352332,1955,119563
11712109,3,3,3,1324,141019,34001100,-118357000,1981,286000
11713249,2,3,2,1415,9575,34016321,-118362598,1952,518000
11713878,4,5,4,3888,9364,34007961,-118348076,1958,912682
11714660,2,2,2,1321,5900,34017782,-118331306,1941,381276
11714760,1,2,1,1274,5902,34018514,-118330350,1940,51967
11714860,1,2,1,1275,5853,34016413,-118329783,1941,153937
11714960,1,2,1,1172,6018,34016961,-118328415,1938,50943
11715129,2,3,2,1954,5899,34015427,-118327458,1940,112201
11715375,2,2,2,1696,6099,34011688,-118325445,1937,407158
11715621,4,4,4,2478,6000,34013885,-118323891,1941,467825
11715828,1,2,1,1091,5304,34018142,-118322078,1939,243561
11716020,1,2,1,1456,5199,34017138,-118319757,1923,471000
11716373,3,5,3,2756,7430,34011157,-118314957,1922,185879
11716526,2,3,2,1656,6107,34013432,-118315216,1922,36664
11716549,4,4,4,2164,6107,34013437,-118313598,1924,307288
11717201,1,2,1,1155,4606,34017971,-118312775,1914,163680
11717737,1,2,1,1334,6131,34012842,-118302205,1910,124244
11717760,2,2,2,1356,5769,34013059,-118303305,1912,118280
11717783,3,6,3,3452,6839,34014865,-118303277,1926,317628
11718172,1,4,1,1832,7020,34013361,-118295311,1910,243748
11718614,2,3,2,1856,6752,34013843,-118294353,1911,39119
11718637,2,4,2,1794,6751,34013843,-118292373,1910,35649
11718713,3,5,3,3186,6500,34011507,-118294684,1908,331389
11718976,4,5,4,1972,6259,34023030,-118298143,1950,155438
11719106,3,4,3,2496,7258,34020666,-118298622,1922,261918
11719129,2,5,2,2053,7000,34020234,-118298947,1904,126759
11719366,2,3,2,1393,6228,34024818,-118293634,1909,151857
11719435,1,2,1,1140,4899,34024733,-118295322,1908,440000
11719663,2,3,2,1640,3299,34018461,-118293240,1985,136023
11720014,2,3,2,1725,7788,34022528,-118309131,1927,241006
11721132,1,2,1,975,3601,34019373,-118314403,1922,238733
11721232,2,2,2,1832,6588,34018910,-118311629,1927,271135
11721255,1,1,1,618,3299,34020990,-118311268,1923,225413
11721378,2,4,2,1388,6119,34020713,-118315977,1914,83108
11721516,1,2,1,940,3993,34023379,-118311879,1923,132099
11721767,0,0,,1579,4806,34030602,-118356904,1941,568527
11721904,1,2,1,930,5055,34031322,-118361738,1925,175514
11722211,3,4,3,1730,4800,34028555,-118361973,1928,279244
11722234,2,3,2,820,4800,34027866,-118362523,1924,252077
11722775,2,3,2,1332,5804,34023505,-118324711,1922,287819
11722936,3,3,3,1725,4478,34019335,-118324006,1946,300725
11723158,2,3,2,2166,5305,34021221,-118320704,1913,254044
11723273,2,3,2,1320,6184,34016575,-118342061,1944,502000
11723634,3,3,3,2715,6376,34013416,-118336785,1942,342108
11724113,1,3,1,1104,6120,34022635,-118341614,1945,239680
11724862,4,4,4,2547,7155,34023817,-118357575,1952,162487
11724962,2,3,2,1364,6196,34022396,-118360447,1947,61554
11725506,3,6,3,2768,5142,34033591,-118363877,1964,515328
11725567,1,2,1,1074,5898,34033311,-118366010,1925,200592
11725727,1,2,1,876,4655,34028894,-118367524,1941,186069
11725987,2,4,2,1524,4800,34028815,-118364719,1922,142144
11726010,2,2,2,1138,5000,34029086,-118366891,1929,136277
11726202,2,3,2,1550,6198,34031445,-118362491,1947,286392
11726301,1,3,1,1116,5211,34033799,-118346060,1923,150815
11726431,2,3,2,1546,5200,34030261,-118348348,1923,342276
11726827,3,6,3,2278,7216,34026775,-118356957,1922,105872
11726873,2,3,2,1419,4804,34028517,-118356685,1930,436000
11726919,2,5,2,1773,4802,34029409,-118354874,1923,144980
